Unnamed: 0,type,age,gender,size,coat,breed
44604,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44605,Abyssinian,Abyssinian,American Bobtail,American Curl,American Curl,Persian
44606,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Curl,Persian
44608,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44609,Abyssinian,American Curl,American Bobtail,American Shorthair,American Bobtail,Persian
44610,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Bobtail,Persian
44611,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44612,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44613,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44614,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Bobtail,Persian
44615,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Bobtail,Persian
44616,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44617,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44618,Abyssinian,American Curl,American Bobtail,American Bobtail,American Bobtail,Persian
44619,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Persian
44620,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44621,Abyssinian,American Curl,Abyssinian,American Curl,American Curl,Persian
44622,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44623,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44624,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44625,Abyssinian,American Curl,American Bobtail,American Curl,American Curl,Persian
44626,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44627,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44628,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44629,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44630,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Bobtail,Persian
44631,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Shorthair,Persian
44632,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44633,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44634,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44635,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44636,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44637,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44638,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44639,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44640,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44641,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44642,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44643,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44644,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44645,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44646,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44647,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44648,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44649,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44650,Abyssinian,American Curl,American Bobtail,American Curl,American Curl,Persian
44651,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44652,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44653,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Curl,Persian
44654,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44655,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44656,Abyssinian,American Curl,American Bobtail,American Curl,American Bobtail,Persian
44657,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44658,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44659,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44660,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44661,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44662,Abyssinian,American Curl,American Bobtail,American Curl,American Bobtail,Persian
44663,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44664,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44666,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Bobtail,Persian
44667,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44668,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44670,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Bobtail,Persian
44671,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44672,Abyssinian,American Curl,Abyssinian,American Bobtail,American Bobtail,Persian
44673,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44674,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44675,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Bobtail,Persian
44676,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44677,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44678,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44679,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44680,Abyssinian,Abyssinian,Abyssinian,American Curl,American Curl,Persian
44681,Abyssinian,Abyssinian,American Bobtail,Abyssinian,American Bobtail,Persian
44682,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44683,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44684,Abyssinian,American Curl,Abyssinian,American Shorthair,American Bobtail,Persian
44685,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Bobtail,Persian
44686,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44687,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44688,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44689,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44690,Abyssinian,American Curl,American Bobtail,American Curl,American Shorthair,Persian
44691,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44692,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44693,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44694,Abyssinian,American Shorthair,Abyssinian,American Bobtail,American Bobtail,Persian
44695,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44697,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44700,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44701,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44702,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44703,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44704,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44705,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Bobtail,Persian
44706,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44708,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44709,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44710,Abyssinian,American Curl,Abyssinian,American Shorthair,American Bobtail,Persian
44711,Abyssinian,American Bobtail,Abyssinian,American Curl,American Bobtail,Persian
44712,Abyssinian,American Bobtail,Abyssinian,American Curl,American Bobtail,Persian
44713,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44714,Abyssinian,American Shorthair,American Bobtail,American Bobtail,American Bobtail,Persian
44715,Abyssinian,American Bobtail,Abyssinian,American Curl,American Bobtail,Persian
44716,Abyssinian,American Bobtail,American Bobtail,American Curl,American Bobtail,Persian
44717,Abyssinian,American Bobtail,American Bobtail,American Curl,American Bobtail,Persian
44718,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44719,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44720,Abyssinian,American Bobtail,Abyssinian,American Shorthair,American Bobtail,Persian
44721,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44722,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44723,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44724,Abyssinian,American Curl,Abyssinian,American Curl,American Bobtail,Persian
44725,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44726,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Bobtail,Persian
44727,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44728,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44729,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44730,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44731,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44732,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44733,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Bobtail,Persian
44734,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44735,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44736,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44737,Abyssinian,Abyssinian,Abyssinian,American Bobtail,American Bobtail,Persian
44738,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44739,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44740,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44741,Abyssinian,American Curl,American Bobtail,American Bobtail,American Curl,Persian
44742,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44743,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44744,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44745,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44746,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44747,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44748,Abyssinian,American Bobtail,American Bobtail,American Curl,American Bobtail,Persian
44749,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Curl,Persian
44750,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44751,Abyssinian,American Bobtail,American Bobtail,American Shorthair,American Curl,Persian
44752,Abyssinian,American Curl,Abyssinian,American Curl,American Bobtail,Persian
44753,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44754,Abyssinian,Abyssinian,Abyssinian,American Bobtail,American Bobtail,Persian
44755,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44756,Abyssinian,American Curl,American Bobtail,American Curl,American Curl,Persian
44758,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44759,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44760,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44761,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44762,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Persian
44763,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44764,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44766,Abyssinian,American Bobtail,Abyssinian,American Curl,American Bobtail,Persian
44767,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Persian
44768,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44769,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44770,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44771,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Persian
44772,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44773,Abyssinian,Abyssinian,American Bobtail,American Curl,American Curl,Persian
44774,Abyssinian,American Curl,Abyssinian,American Shorthair,American Bobtail,Persian
44775,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44776,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44777,Abyssinian,American Curl,Abyssinian,American Shorthair,American Bobtail,Persian
44778,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Bobtail,Persian
44779,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44780,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44781,Abyssinian,American Shorthair,Abyssinian,American Curl,American Bobtail,Persian
44782,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44783,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Bobtail,Persian
44784,Abyssinian,Abyssinian,American Bobtail,American Curl,American Bobtail,Persian
44785,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44786,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44787,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Curl,Persian
44788,Abyssinian,American Curl,American Bobtail,American Curl,American Curl,Persian
44789,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Persian
44790,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Bobtail,Persian
44791,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Curl,Persian
